 <id=660><spl=Mana Conversion Mastery Other II>
 <id=661><spl=Mana Conversion Mastery Other III>
 <id=662><spl=Mana Conversion Mastery Other IV>
 <id=663><spl=Mana Conversion Mastery Other V>
 <id=664><spl=Mana Conversion Mastery Other VI>
 <id=665><spl=Mana Conversion Ineptitude Self I>
 <id=666><spl=Vitae>
 <id=667><spl=Mana Conversion Ineptitude Self II>
 <id=668><spl=Mana Conversion Ineptitude Self III>
 <id=669><spl=Mana Conversion Ineptitude Self IV>
 <id=670><spl=Mana Conversion Ineptitude Self V>
 <id=671><spl=Mana Conversion Ineptitude Self VI>
 <id=672><spl=Mana Conversion Ineptitude Other I>
 <id=673><spl=Mana Conversion Ineptitude Other II>
 <id=674><spl=Mana Conversion Ineptitude Other III>
 <id=675><spl=Mana Conversion Ineptitude Other IV>
 <id=676><spl=Mana Conversion Ineptitude Other V>
 <id=677><spl=Mana Conversion Ineptitude Other VI>
 <id=678><spl=Arcane Enlightenment Self I>
 <id=679><spl=Arcane Enlightenment Self II>
 <id=680><spl=Arcane Enlightenment Self III>
 <id=681><spl=Arcane Enlightenment Self IV>
 <id=682><spl=Arcane Enlightenment Self V>
 <id=683><spl=Arcane Enlightenment Self VI>
 <id=684><spl=Arcane Enlightenment Other I>
 <id=685><spl=Arcane Enlightenment Other II>
 <id=686><spl=Arcane Enlightenment Other III>
 <id=687><spl=Arcane Enlightenment Other IV>
 <id=688><spl=Arcane Enlightenment Other V>
 <id=689><spl=Arcane Enlightenment Other VI>
 <id=690><spl=Arcane Benightedness Self I>
 <id=691><spl=Arcane Benightedness Self II>
 <id=692><spl=Arcane Benightedness Self III>
 <id=693><spl=Arcane Benightedness Self IV>
 <id=694><spl=Arcane Benightedness Self V>
 <id=695><spl=Arcane Benightedness Self VI>
 <id=696><spl=Arcane Benightedness Other I>
 <id=697><spl=Arcane Benightedness Other II>
 <id=698><spl=Arcane Benightedness Other III>
 <id=699><spl=Arcane Benightedness Other IV>
 <id=700><spl=Arcane Benightedness Other V>
 <id=701><spl=Arcane Benightedness Other VI>
 <id=702><spl=Armor Tinkering Expertise Self I>
 <id=703><spl=Armor Tinkering Expertise Self II>
 <id=704><spl=Armor Tinkering Expertise Self III>
 <id=705><spl=Armor Tinkering Expertise Self IV>
 <id=706><spl=Armor Tinkering Expertise Self V>
 <id=707><spl=Armor Tinkering Expertise Self VI>
 <id=708><spl=Armor Tinkering Expertise Other I>
 <id=709><spl=Armor Tinkering Expertise Other II>
 <id=710><spl=Armor Tinkering Expertise Other III>
 <id=711><spl=Armor Tinkering Expertise Other IV>
 <id=712><spl=Armor Tinkering Expertise Other V>
 <id=713><spl=Armor Tinkering Expertise Other VI>
 <id=714><spl=Armor Tinkering Ignorance Self I>
 <id=715><spl=Armor Tinkering Ignorance Self II>
 <id=716><spl=Armor Tinkering Ignorance Self III>
 <id=717><spl=Armor Tinkering Ignorance Self IV>
 <id=718><spl=Armor Tinkering Ignorance Self V>
 <id=719><spl=Armor Tinkering Ignorance Self VI>
 <id=720><spl=Armor Tinkering Ignorance Other I>
 <id=721><spl=Armor Tinkering Ignorance Other II>
 <id=722><spl=Armor Tinkering Ignorance Other III>
 <id=723><spl=Armor Tinkering Ignorance Other IV>
 <id=724><spl=Armor Tinkering Ignorance Other V>
 <id=725><spl=Armor Tinkering Ignorance Other VI>
 <id=726><spl=Item Tinkering Expertise Self I>
 <id=727><spl=Item Tinkering Expertise Self II>
 <id=728><spl=Item Tinkering Expertise Self III>
 <id=729><spl=Item Tinkering Expertise Self IV>
 <id=730><spl=Item Tinkering Expertise Self V>
 <id=731><spl=Item Tinkering Expertise Self VI>
 <id=732><spl=Item Tinkering Expertise Other I>
 <id=733><spl=Item Tinkering Expertise Other II>
 <id=734><spl=Item Tinkering Expertise Other III>
 <id=735><spl=Item Tinkering Expertise Other IV>
 <id=736><spl=Item Tinkering Expertise Other V>
 <id=737><spl=Item Tinkering Expertise Other VI>
 <id=738><spl=Item Tinkering Ignorance Self I>
 <id=739><spl=Item Tinkering Ignorance Self II>
 <id=740><spl=Item Tinkering Ignorance Self III>
 <id=741><spl=Item Tinkering Ignorance Self IV>
 <id=742><spl=Item Tinkering Ignorance Self V>
 <id=743><spl=Item Tinkering Ignorance Self VI>
 <id=744><spl=Item Tinkering Ignorance Other I>
 <id=745><spl=Item Tinkering Ignorance Other II>
 <id=746><spl=Item Tinkering Ignorance Other III>
 <id=747><spl=Item Tinkering Ignorance Other IV>
 <id=748><spl=Item Tinkering Ignorance Other V>
 <id=749><spl=Item Tinkering Ignorance Other VI>
 <id=750><spl=Magic Item Tinkering Expertise Self I>
 <id=751><spl=Magic Item Tinkering Expertise Self II>
 <id=752><spl=Magic Item Tinkering Expertise Self III>
 <id=753><spl=Magic Item Tinkering Expertise Self IV>
 <id=754><spl=Magic Item Tinkering Expertise Self V>
 <id=755><spl=Magic Item Tinkering Expertise Self VI>
 <id=756><spl=Magic Item Tinkering Expertise Other I>
 <id=757><spl=Magic Item Tinkering Expertise Other II>
 <id=758><spl=Magic Item Tinkering Expertise Other III>
 <id=759><spl=Magic Item Tinkering Expertise Other IV>
 <id=760><spl=Magic Item Tinkering Expertise Other V>
 <id=761><spl=Magic Item Tinkering Expertise Other VI>
 <id=762><spl=Magic Item Tinkering Ignorance Self I>
 <id=763><spl=Magic Item Tinkering Ignorance Self II>
 <id=764><spl=Magic Item Tinkering Ignorance Self III>
 <id=765><spl=Magic Item Tinkering Ignorance Self IV>
 <id=766><spl=Magic Item Tinkering Ignorance Self V>
 <id=767><spl=Magic Item Tinkering Ignorance Self VI>
 <id=768><spl=Magic Item Tinkering Ignorance Other I>
 <id=769><spl=Magic Item Tinkering Ignorance Other II>
 <id=770><spl=Magic Item Tinkering Ignorance Other III>
 <id=771><spl=Magic Item Tinkering Ignorance Other IV>
 <id=772><spl=Magic Item Tinkering Ignorance Other V>
 <id=773><spl=Magic Item Tinkering Ignorance Other VI>
 <id=774><spl=Weapon Tinkering Expertise Self I>
 <id=775><spl=Weapon Tinkering Expertise Self II>
 <id=776><spl=Weapon Tinkering Expertise Self III>
 <id=777><spl=Weapon Tinkering Expertise Self IV>
 <id=778><spl=Weapon Tinkering Expertise Self V>
 <id=779><spl=Weapon Tinkering Expertise Self VI>
 <id=780><spl=Weapon Tinkering Expertise Other I>
 <id=781><spl=Weapon Tinkering Expertise Other II>
 <id=782><spl=Weapon Tinkering Expertise Other III>
 <id=783><spl=Weapon Tinkering Expertise Other IV>
 <id=784><spl=Weapon Tinkering Expertise Other V>
 <id=785><spl=Weapon Tinkering Expertise Other VI>
 <id=786><spl=Weapon Tinkering Ignorance Self I>
 <id=787><spl=Weapon Tinkering Ignorance Self II>
 <id=788><spl=Weapon Tinkering Ignorance Self III>
 <id=789><spl=Weapon Tinkering Ignorance Self IV>
 <id=790><spl=Weapon Tinkering Ignorance Self V>
 <id=791><spl=Weapon Tinkering Ignorance Self VI>
 <id=792><spl=Weapon Tinkering Ignorance Other I>
 <id=793><spl=Weapon Tinkering Ignorance Other II>
 <id=794><spl=Weapon Tinkering Ignorance Other III>
 <id=795><spl=Weapon Tinkering Ignorance Other IV>
 <id=796><spl=Weapon Tinkering Ignorance Other V>
 <id=797><spl=Weapon Tinkering Ignorance Other VI>
 <id=798><spl=Monster Attunement Self I>
 <id=799><spl=Monster Attunement Self II>
 <id=800><spl=Monster Attunement Self III>
 <id=801><spl=Monster Attunement Self IV>
 <id=802><spl=Monster Attunement Self V>
 <id=803><spl=Monster Attunement Self VI>
 <id=804><spl=Monster Attunement Other I>
 <id=805><spl=Monster Attunement Other II>
 <id=806><spl=Monster Attunement Other III>
 <id=807><spl=Monster Attunement Other IV>
 <id=808><spl=Monster Attunement Other V>
 <id=809><spl=Monster Attunement Other VI>
 <id=810><spl=Fire Protection Other II>
 <id=811><spl=Monster Unfamiliarity Self I>
 <id=812><spl=Monster Unfamiliarity Self II>
 <id=813><spl=Monster Unfamiliarity Self III>
 <id=814><spl=Monster Unfamiliarity Self IV>
 <id=815><spl=Monster Unfamiliarity Self V>
 <id=816><spl=Monster Unfamiliarity Self VI>
 <id=817><spl=Monster Unfamiliarity Other I>
 <id=818><spl=Monster Unfamiliarity Other II>
 <id=819><spl=Monster Unfamiliarity Other III>
 <id=820><spl=Monster Unfamiliarity Other IV>
 <id=821><spl=Monster Unfamiliarity Other V>
 <id=822><spl=Monster Unfamiliarity Other VI>
 <id=824><spl=Person Attunement Self I>
 <id=825><spl=Person Attunement Self II>
 <id=826><spl=Person Attunement Self III>
 <id=827><spl=Person Attunement Self IV>
 <id=828><spl=Person Attunement Self V>
 <id=829><spl=Person Attunement Self VI>
 <id=830><spl=Person Attunement Other I>
 <id=831><spl=Person Attunement Other II>
 <id=832><spl=Person Attunement Other III>
 <id=833><spl=Person Attunement Other IV>
 <id=834><spl=Person Attunement Other V>
 <id=835><spl=Person Attunement Other VI>
 <id=836><spl=Fire Protection Other III>
 <id=837><spl=Person Unfamiliarity Self I>
 <id=838><spl=Person Unfamiliarity Self II>
 <id=839><spl=Person Unfamiliarity Self III>
 <id=840><spl=Person Unfamiliarity Self IV>
 <id=841><spl=Person Unfamiliarity Self V>
 <id=842><spl=Person Unfamiliarity Self VI>
 <id=843><spl=Person Unfamiliarity Other I>
 <id=844><spl=Person Unfamiliarity Other II>
 <id=845><spl=Person Unfamiliarity Other III>
 <id=846><spl=Person Unfamiliarity Other IV>
 <id=847><spl=Person Unfamiliarity Other V>
 <id=848><spl=Person Unfamiliarity Other VI>
 <id=849><spl=Fire Protection Other IV>
 <id=850><spl=Deception Mastery Self I>
 <id=851><spl=Deception Mastery Self II>
 <id=852><spl=Deception Mastery Self III>
 <id=853><spl=Deception Mastery Self IV>
 <id=854><spl=Deception Mastery Self V>
 <id=855><spl=Deception Mastery Self VI>
 <id=856><spl=Deception Mastery Other I>
 <id=857><spl=Deception Mastery Other II>
 <id=858><spl=Deception Mastery Other III>
 <id=859><spl=Deception Mastery Other IV>
 <id=860><spl=Deception Mastery Other V>
 <id=861><spl=Deception Mastery Other VI>
 <id=862><spl=Deception Ineptitude Self I>
 <id=863><spl=Deception Ineptitude Self II>
 <id=864><spl=Deception Ineptitude Self III>
 <id=865><spl=Deception Ineptitude Self IV>
 <id=866><spl=Deception Ineptitude Self V>
 <id=867><spl=Deception Ineptitude Self VI>
 <id=868><spl=Deception Ineptitude Other I>
 <id=869><spl=Deception Ineptitude Other II>
 <id=870><spl=Deception Ineptitude Other III>
 <id=871><spl=Deception Ineptitude Other IV>
 <id=872><spl=Deception Ineptitude Other V>
 <id=873><spl=Deception Ineptitude Other VI>
 <id=874><spl=Healing Mastery Self I>
 <id=875><spl=Healing Mastery Self II>
 <id=876><spl=Healing Mastery Self III>
 <id=877><spl=Healing Mastery Self IV>
 <id=878><spl=Healing Mastery Self V>
 <id=879><spl=Healing Mastery Self VI>
 <id=880><spl=Healing Mastery Other I>
 <id=881><spl=Healing Mastery Other II>
 <id=882><spl=Healing Mastery Other III>
 <id=883><spl=Healing Mastery Other IV>
 <id=884><spl=Healing Mastery Other V>
 <id=885><spl=Healing Mastery Other VI>
 <id=886><spl=Healing Ineptitude Self I>
 <id=887><spl=Healing Ineptitude Self II>
 <id=888><spl=Healing Ineptitude Self III>
 <id=889><spl=Healing Ineptitude Self IV>
 <id=890><spl=Healing Ineptitude Self V>
 <id=891><spl=Healing Ineptitude Self VI>
 <id=892><spl=Healing Ineptitude Other I>
 <id=893><spl=Healing Ineptitude Other II>
 <id=894><spl=Healing Ineptitude Other III>
 <id=895><spl=Healing Ineptitude Other IV>
 <id=896><spl=Healing Ineptitude Other V>
 <id=897><spl=Healing Ineptitude Other VI>
 <id=898><spl=Leadership Mastery Self I>
 <id=899><spl=Leadership Mastery Self II>
 <id=900><spl=Leadership Mastery Self III>
 <id=901><spl=Leadership Mastery Self IV>
 <id=902><spl=Leadership Mastery Self V>
 <id=903><spl=Leadership Mastery Self VI>
 <id=904><spl=Leadership Mastery Other I>
 <id=905><spl=Leadership Mastery Other II>
 <id=906><spl=Leadership Mastery Other III>
 <id=907><spl=Leadership Mastery Other IV>
 <id=908><spl=Leadership Mastery Other V>
 <id=909><spl=Leadership Mastery Other VI>
 <id=910><spl=Leadership Ineptitude Self I>
 <id=911><spl=Leadership Ineptitude Self II>
 <id=912><spl=Leadership Ineptitude Self III>
 <id=913><spl=Leadership Ineptitude Self IV>
 <id=914><spl=Leadership Ineptitude Self V>
 <id=915><spl=Leadership Ineptitude Self VI>
 <id=916><spl=Leadership Ineptitude Other I>
 <id=917><spl=Leadership Ineptitude Other II>
 <id=918><spl=Leadership Ineptitude Other III>
 <id=919><spl=Leadership Ineptitude Other IV>
 <id=920><spl=Leadership Ineptitude Other V>
 <id=921><spl=Leadership Ineptitude Other VI>
 <id=922><spl=Lockpick Mastery Self I>
 <id=923><spl=Lockpick Mastery Self II>
 <id=924><spl=Lockpick Mastery Self III>
 <id=925><spl=Lockpick Mastery Self IV>
 <id=926><spl=Lockpick Mastery Self V>
 <id=927><spl=Lockpick Mastery Self VI>
 <id=928><spl=Lockpick Mastery Other I>
 <id=929><spl=Lockpick Mastery Other II>
 <id=930><spl=Lockpick Mastery Other III>
 <id=931><spl=Lockpick Mastery Other IV>
 <id=932><spl=Lockpick Mastery Other V>
 <id=933><spl=Lockpick Mastery Other VI>
 <id=934><spl=Lockpick Ineptitude Self I>
 <id=935><spl=Lockpick Ineptitude Self II>
 <id=936><spl=Lockpick Ineptitude Self III>
 <id=937><spl=Lockpick Ineptitude Self IV>
 <id=938><spl=Lockpick Ineptitude Self V>
 <id=939><spl=Lockpick Ineptitude Self VI>
 <id=940><spl=Lockpick Ineptitude Other I>
 <id=941><spl=Lockpick Ineptitude Other II>
 <id=942><spl=Lockpick Ineptitude Other III>
 <id=943><spl=Lockpick Ineptitude Other IV>
 <id=944><spl=Lockpick Ineptitude Other V>
 <id=945><spl=Lockpick Ineptitude Other VI>
 <id=946><spl=Fealty Self I>
 <id=947><spl=Fealty Self II>
 <id=948><spl=Fealty Self III>
 <id=949><spl=Fealty Self IV>
 <id=950><spl=Fealty Self V>
 <id=951><spl=Fealty Self VI>
 <id=952><spl=Fealty Other I>
 <id=953><spl=Fealty Other II>
 <id=954><spl=Fealty Other III>
 <id=955><spl=Fealty Other IV>
 <id=956><spl=Fealty Other V>
 <id=957><spl=Fealty Other VI>
 <id=958><spl=Faithlessness Self I>
 <id=959><spl=Faithlessness Self II>
 <id=960><spl=Faithlessness Self III>
 <id=961><spl=Faithlessness Self IV>
 <id=962><spl=Faithlessness Self V>
 <id=963><spl=Faithlessness Self VI>
 <id=964><spl=Faithlessness Other I>
 <id=965><spl=Faithlessness Other II>
 <id=966><spl=Faithlessness Other III>
 <id=967><spl=Faithlessness Other IV>
 <id=968><spl=Faithlessness Other V>
 <id=969><spl=Faithlessness Other VI>
 <id=970><spl=Jumping Mastery Self I>
 <id=971><spl=Jumping Mastery Self II>
 <id=972><spl=Jumping Mastery Self III>
 <id=973><spl=Jumping Mastery Self IV>
 <id=974><spl=Jumping Mastery Self V>
 <id=975><spl=Jumping Mastery Self VI>
 <id=976><spl=Jumping Mastery Other I>
 <id=977><spl=Jumping Mastery Other II>
 <id=978><spl=Jumping Mastery Other III>
 <id=979><spl=Jumping Mastery Other IV>
 <id=980><spl=Jumping Mastery Other V>
 <id=981><spl=Jumping Mastery Other VI>
 <id=982><spl=Sprint Self I>
 <id=983><spl=Sprint Self II>
 <id=984><spl=Sprint Self III>
 <id=985><spl=Sprint Self IV>
 <id=986><spl=Sprint Self V>
 <id=987><spl=Sprint Self VI>
 <id=988><spl=Sprint Other I>
 <id=989><spl=Sprint Other II>
 <id=990><spl=Sprint Other III>
 <id=991><spl=Sprint Other IV>
 <id=992><spl=Sprint Other V>
 <id=993><spl=Sprint Other VI>
 <id=994><spl=Leaden Feet Self I>
 <id=995><spl=Leaden Feet Self II>
 <id=996><spl=Leaden Feet Self III>
 <id=997><spl=Leaden Feet Self IV>
 <id=998><spl=Leaden Feet Self V>
 <id=999><spl=Leaden Feet Self VI>
 <id=1000><spl=Leaden Feet Other I>
 <id=1001><spl=Leaden Feet Other II>
 <id=1002><spl=Leaden Feet Other III>
 <id=1003><spl=Leaden Feet Other IV>
 <id=1004><spl=Leaden Feet Other V>
 <id=1005><spl=Leaden Feet Other VI>
 <id=1006><spl=Jumping Ineptitude Self I>
 <id=1007><spl=Jumping Ineptitude Self II>
 <id=1008><spl=Jumping Ineptitude Self III>
 <id=1009><spl=Jumping Ineptitude Self IV>
 <id=1010><spl=Jumping Ineptitude Self V>
 <id=1011><spl=Jumping Ineptitude Self VI>
 <id=1012><spl=Jumping Ineptitude Other I>
 <id=1013><spl=Jumping Ineptitude Other II>
 <id=1014><spl=Jumping Ineptitude Other III>
 <id=1015><spl=Jumping Ineptitude Other IV>
 <id=1016><spl=Jumping Ineptitude Other V>
 <id=1017><spl=Jumping Ineptitude Other VI>
 <id=1018><spl=Bludgeoning Protection Self I>
 <id=1019><spl=Bludgeoning Protection Self II>
 <id=1020><spl=Bludgeoning Protection Self III>
 <id=1021><spl=Bludgeoning Protection Self IV>
 <id=1022><spl=Bludgeoning Protection Self V>
 <id=1023><spl=Bludgeoning Protection Self VI>
 <id=1024><spl=Bludgeoning Protection Other I>
 <id=1025><spl=Bludgeoning Protection Other II>
 <id=1026><spl=Bludgeoning Protection Other III>
 <id=1027><spl=Bludgeoning Protection Other IV>
 <id=1028><spl=Bludgeoning Protection Other V>
 <id=1029><spl=Bludgeoning Protection Other VI>
 <id=1030><spl=Cold Protection Self I>
 <id=1031><spl=Cold Protection Self II>
 <id=1032><spl=Cold Protection Self III>
 <id=1033><spl=Cold Protection Self IV>
 <id=1034><spl=Cold Protection Self V>
 <id=1035><spl=Cold Protection Self VI>
 <id=1036><spl=Cold Protection Other I>
 <id=1037><spl=Cold Protection Other II>
 <id=1038><spl=Cold Protection Other III>
 <id=1039><spl=Cold Protection Other IV>
 <id=1040><spl=Cold Protection Other V>
 <id=1041><spl=Cold Protection Other VI>
 <id=1042><spl=Bludgeoning Vulnerability Self I>
 <id=1043><spl=Bludgeoning Vulnerability Self II>
 <id=1044><spl=Bludgeoning Vulnerability Self III>
 <id=1045><spl=Bludgeoning Vulnerability Self IV>
 <id=1046><spl=Bludgeoning Vulnerability Self V>
 <id=1047><spl=Bludgeoning Vulnerability Self VI>
 <id=1048><spl=Bludgeoning Vulnerability Other I>
 <id=1049><spl=Bludgeoning Vulnerability Other II>
 <id=1050><spl=Bludgeoning Vulnerability Other III>
 <id=1051><spl=Bludgeoning Vulnerability Other IV>
 <id=1052><spl=Bludgeoning Vulnerability Other V>
 <id=1053><spl=Bludgeoning Vulnerability Other VI>
 <id=1054><spl=Cold Vulnerability Self I>
 <id=1055><spl=Cold Vulnerability Self II>
 <id=1056><spl=Cold Vulnerability Self III>
 <id=1057><spl=Cold Vulnerability Self IV>
 <id=1058><spl=Cold Vulnerability Self V>
 <id=1059><spl=Cold Vulnerability Self VI>
 <id=1060><spl=Cold Vulnerability Other I>
 <id=1061><spl=Cold Vulnerability Other II>
 <id=1062><spl=Cold Vulnerability Other III>
 <id=1063><spl=Cold Vulnerability Other IV>
 <id=1064><spl=Cold Vulnerability Other V>
 <id=1065><spl=Cold Vulnerability Other VI>
 <id=1066><spl=Lightning Protection Self I>
 <id=1067><spl=Lightning Protection Self II>
 <id=1068><spl=Lightning Protection Self III>
 <id=1069><spl=Lightning Protection Self IV>
 <id=1070><spl=Lightning Protection Self V>
 <id=1071><spl=Lightning Protection Self VI>
 <id=1072><spl=Lightning Protection Other I>
 <id=1073><spl=Lightning Protection Other II>
 <id=1074><spl=Lightning Protection Other III>
 <id=1075><spl=Lightning Protection Other IV>
 <id=1076><spl=Lightning Protection Other V>
 <id=1077><spl=Lightning Protection Other VI>
 <id=1078><spl=Lightning Vulnerability Self I>
 <id=1079><spl=Lightning Vulnerability Self II>
 <id=1080><spl=Lightning Vulnerability Self III>
 <id=1081><spl=Lightning Vulnerability Self IV>
 <id=1082><spl=Lightning Vulnerability Self V>
 <id=1083><spl=Lightning Vulnerability Self VI>
 <id=1084><spl=Lightning Vulnerability Other I>
 <id=1085><spl=Lightning Vulnerability Other II>
 <id=1086><spl=Lightning Vulnerability Other III>
 <id=1087><spl=Lightning Vulnerability Other IV>
 <id=1088><spl=Lightning Vulnerability Other V>
 <id=1089><spl=Lightning Vulnerability Other VI>
 <id=1090><spl=Fire Protection Self II>
 <id=1091><spl=Fire Protection Self III>
 <id=1092><spl=Fire Protection Self IV>
 <id=1093><spl=Fire Protection Self V>
 <id=1094><spl=Fire Protection Self VI>
 <id=1095><spl=Fire Protection Other V>
 <id=1096><spl=Fire Protection Other VI>
 <id=1097><spl=Flaming Missile>
 <id=1098><spl=Fire Vulnerability Self II>
 <id=1099><spl=Fire Vulnerability Self III>
 <id=1100><spl=Fire Vulnerability Self IV>
 <id=1101><spl=Fire Vulnerability Self V>
 <id=1102><spl=Fire Vulnerability Self VI>
 <id=1104><spl=Fire Vulnerability Other II>
 <id=1105><spl=Fire Vulnerability Other III>
 <id=1106><spl=Fire Vulnerability Other IV>
 <id=1107><spl=Fire Vulnerability Other V>
 <id=1108><spl=Fire Vulnerability Other VI>
 <id=1109><spl=Blade Protection Self I>
 <id=1110><spl=Blade Protection Self II>
 <id=1111><spl=Blade Protection Self III>
 <id=1112><spl=Blade Protection Self IV>
 <id=1113><spl=Blade Protection Self V>
 <id=1114><spl=Blade Protection Self VI>
 <id=1115><spl=Blade Protection Other I>
 <id=1116><spl=Blade Protection Other II>
 <id=1117><spl=Blade Protection Other III>
 <id=1118><spl=Blade Protection Other IV>
 <id=1119><spl=Blade Protection Other V>
 <id=1120><spl=Blade Protection Other VI>
 <id=1121><spl=Blade Vulnerability Self I>
 <id=1122><spl=Blade Vulnerability Self II>
 <id=1123><spl=Blade Vulnerability Self III>
 <id=1124><spl=Blade Vulnerability Self IV>
 <id=1125><spl=Blade Vulnerability Self V>
 <id=1126><spl=Blade Vulnerability Self VI>
 <id=1127><spl=Blade Vulnerability Other I>
 <id=1128><spl=Blade Vulnerability Other II>
 <id=1129><spl=Blade Vulnerability Other III>
 <id=1130><spl=Blade Vulnerability Other IV>
 <id=1131><spl=Blade Vulnerability Other V>
 <id=1132><spl=Blade Vulnerability Other VI>
 <id=1133><spl=Piercing Protection Self I>
 <id=1134><spl=Piercing Protection Self II>
 <id=1135><spl=Piercing Protection Self III>
 <id=1136><spl=Piercing Protection Self IV>
 <id=1137><spl=Piercing Protection Self V>
 <id=1138><spl=Piercing Protection Self VI>
 <id=1139><spl=Piercing Protection Other I>
 <id=1140><spl=Piercing Protection Other II>
 <id=1141><spl=Piercing Protection Other III>
 <id=1142><spl=Piercing Protection Other IV>
 <id=1143><spl=Piercing Protection Other V>
 <id=1144><spl=Piercing Protection Other VI>
 <id=1145><spl=Piercing Vulnerability Self I>
 <id=1146><spl=Piercing Vulnerability Self II>
 <id=1147><spl=Piercing Vulnerability Self III>
 <id=1148><spl=Piercing Vulnerability Self IV>
 <id=1149><spl=Piercing Vulnerability Self V>
 <id=1150><spl=Piercing Vulnerability Self VI>
 <id=1151><spl=Piercing Vulnerability Other I>
 <id=1152><spl=Piercing Vulnerability Other II>
 <id=1153><spl=Piercing Vulnerability Other III>
 <id=1154><spl=Piercing Vulnerability Other IV>
 <id=1155><spl=Piercing Vulnerability Other V>
 <id=1156><spl=Piercing Vulnerability Other VI>
 <id=1157><spl=Heal Self II>
 <id=1158><spl=Heal Self III>
 <id=1159><spl=Heal Self IV>
 <id=1160><spl=Heal Self V>
 <id=1161><spl=Heal Self VI>
 <id=1162><spl=Heal Other II>
 <id=1163><spl=Heal Other III>
 <id=1164><spl=Heal Other IV>
 <id=1165><spl=Heal Other V>
 <id=1166><spl=Heal Other VI>
 <id=1167><spl=Harm Self II>
 <id=1168><spl=Harm Self III>
 <id=1169><spl=Harm Self IV>
 <id=1170><spl=Harm Self V>
 <id=1171><spl=Harm Self VI>
 <id=1172><spl=Harm Other II>
 <id=1173><spl=Harm Other III>
 <id=1174><spl=Harm Other IV>
 <id=1175><spl=Harm Other V>
 <id=1176><spl=Harm Other VI>
 <id=1177><spl=Revitalize Self I>
 <id=1178><spl=Revitalize Self II>
 <id=1179><spl=Revitalize Self III>
 <id=1180><spl=Revitalize Self IV>
 <id=1181><spl=Revitalize Self V>
 <id=1182><spl=Revitalize Self VI>
 <id=1183><spl=Revitalize Other I>
 <id=1184><spl=Revitalize Other II>
 <id=1185><spl=Revitalize Other III>
 <id=1186><spl=Revitalize Other IV>
 <id=1187><spl=Revitalize Other V>
 <id=1188><spl=Revitalize Other VI>
 <id=1189><spl=Enfeeble Self I>
 <id=1190><spl=Enfeeble Self II>
 <id=1191><spl=Enfeeble Self III>
 <id=1192><spl=Enfeeble Self IV>
 <id=1193><spl=Enfeeble Self V>
 <id=1194><spl=Enfeeble Self VI>
 <id=1195><spl=Enfeeble Other I>
 <id=1196><spl=Enfeeble Other II>
 <id=1197><spl=Enfeeble Other III>
 <id=1198><spl=Enfeeble Other IV>
 <id=1199><spl=Enfeeble Other V>
 <id=1200><spl=Enfeeble Other VI>
 <id=1201><spl=Mana Boost Self I>
 <id=1202><spl=Mana Boost Self II>
 <id=1203><spl=Mana Boost Self III>
 <id=1204><spl=Mana Boost Self IV>
 <id=1205><spl=Mana Boost Self V>
 <id=1206><spl=Mana Boost Self VI>
 <id=1207><spl=Mana Boost Other I>
 <id=1208><spl=Mana Boost Other II>
 <id=1209><spl=Mana Boost Other III>
 <id=1210><spl=Mana Boost Other IV>
 <id=1211><spl=Mana Boost Other V>
 <id=1212><spl=Mana Boost Other VI>
 <id=1213><spl=Mana Drain Self I>
 <id=1214><spl=Mana Drain Self II>
 <id=1215><spl=Mana Drain Self III>
 <id=1216><spl=Mana Drain Self IV>
 <id=1217><spl=Mana Drain Self V>
 <id=1218><spl=Mana Drain Self VI>
 <id=1219><spl=Mana Drain Other I>
 <id=1220><spl=Mana Drain Other II>
 <id=1221><spl=Mana Drain Other III>
 <id=1222><spl=Mana Drain Other IV>
 <id=1223><spl=Mana Drain Other V>
 <id=1224><spl=Mana Drain Other VI>
 <id=1225><spl=Infuse Health Other I>
 <id=1226><spl=Infuse Health Other II>
 <id=1227><spl=Infuse Health Other III>
 <id=1228><spl=Infuse Health Other IV>
 <id=1229><spl=Infuse Health Other V>
 <id=1230><spl=Infuse Health Other VI>
 <id=1237><spl=Drain Health Other I>
 <id=1238><spl=Drain Health Other II>
 <id=1239><spl=Drain Health Other III>
 <id=1240><spl=Drain Health Other IV>
 <id=1241><spl=Drain Health Other V>
 <id=1242><spl=Drain Health Other VI>
 <id=1243><spl=Infuse Stamina Other I>
 <id=1244><spl=Infuse Stamina Other II>
 <id=1245><spl=Infuse Stamina Other III>
 <id=1246><spl=Infuse Stamina Other IV>
 <id=1247><spl=Infuse Stamina Other V>
 <id=1248><spl=Infuse Stamina Other VI>
 <id=1249><spl=Drain Stamina Other I>
 <id=1250><spl=Drain Stamina Other II>
 <id=1251><spl=Drain Stamina Other III>
 <id=1252><spl=Drain Stamina Other IV>
 <id=1253><spl=Drain Stamina Other V>
 <id=1254><spl=Drain Stamina Other VI>
 <id=1255><spl=Infuse Mana Other II>
 <id=1256><spl=Infuse Mana Other III>
 <id=1257><spl=Infuse Mana Other IV>
 <id=1258><spl=Infuse Mana Other V>
 <id=1259><spl=Infuse Mana Other VI>
 <id=1260><spl=Drain Mana Other I>
 <id=1261><spl=Drain Mana Other II>
 <id=1262><spl=Drain Mana Other III>
 <id=1263><spl=Drain Mana Other IV>
 <id=1264><spl=Drain Mana Other V>
 <id=1265><spl=Drain Mana Other VI>
